snapshot,SE-N hydro,SE-S hydro,NO-N hydro,NO-S hydro,FI hydro
2025-06-28 15:00:00,9415908.390798774,10258335.83981712,36130486.605133496,42158475.62224775,1092562.7083755436
2025-06-28 18:00:00,9409934.831169628,10261715.240610152,36136322.431616694,42167074.4209165,1092680.3678907438
2025-06-28 21:00:00,9424515.583023079,10265094.641403185,36141639.06261037,42158017.628786474,1093807.5632257708
2025-06-29 00:00:00,9420874.412788777,10268473.136347782,36146521.15304888,42168823.253944255,1094541.8417425484
2025-06-29 03:00:00,9430703.778751994,10271851.631292377,36150334.39250186,42168817.68927559,1094735.0159889164
2025-06-29 06:00:00,9445274.11225515,10275230.126236973,36150187.400333084,42196981.733243436,1099077.6173064662
2025-06-29 09:00:00,9459844.445758307,10278608.62118157,36145790.46152072,42224674.54868444,1103420.2186240163
2025-06-29 12:00:00,9472219.945779713,10281987.116126165,36141194.37693418,42252838.59265228,1107762.8199415663
2025-06-29 15:00:00,9470514.408203896,10285365.611070761,36136977.69534242,42271831.30947475,1108859.9936949238
2025-06-29 18:00:00,9461409.839368852,10288744.106015356,36132835.05578216,42289580.04378421,1110430.0983953578
2025-06-29 21:00:00,9469648.298765935,10292122.600959953,36129755.09789818,42285152.66473818,1113783.5219020976
2025-06-30 00:00:00,9477496.123715192,10295500.439302715,36126187.43257914,42278300.27203343,1115999.4398664632
2025-06-30 03:00:00,9469387.201712983,10298878.277645474,36120569.60248432,42280886.199164145,1115884.5569940074
2025-06-30 06:00:00,9461388.196180055,10302256.115988236,36112964.065656476,42295105.89168828,1116259.8384607506
2025-06-30 09:00:00,9475949.175763814,10305633.954330996,36104284.34152838,42316236.74437764,1120569.5063725905
2025-06-30 12:00:00,9490510.155347573,10309011.792673757,36095147.327330515,42310089.239295945,1123416.5635378626
2025-06-30 15:00:00,9484754.336939288,10312389.631016517,36086886.76194201,42298247.74800335,1125266.670707795
2025-06-30 18:00:00,9473815.316523047,10315406.375700768,36078792.62421955,42281666.43281847,1128461.54283293
2025-06-30 21:00:00,9462876.296106806,10318784.214043528,36072434.582588516,42272723.48548902,1132771.2107447702
2025-07-01 00:00:00,9477428.988973645,10303097.439107984,36067989.56795849,42260498.57653362,1137049.3342560078
2025-07-01 03:00:00,9469458.24061035,10306474.867917117,36066118.35357117,42247166.61778046,1137794.5916944277
2025-07-01 06:00:00,9468753.316194022,10309852.29672625,36064531.22931991,42241194.54553176,1138636.4599864632
2025-07-01 09:00:00,9460685.451584091,10313229.725535382,36061438.74995283,42255542.130643144,1139603.2322452655
2025-07-01 12:00:00,9455415.340799028,10316607.154344514,36058604.563399315,42269005.52574319,1138840.8120541666
2025-07-01 15:00:00,9461999.116389068,10319984.583153646,36056259.42706568,42250856.49169552,1136919.2405576939
2025-07-01 18:00:00,9451051.80925591,10323362.011962779,36051960.688996635,42240285.16484616,1135522.737389463
2025-07-01 21:00:00,9440834.328464158,10326739.440771911,36043836.228926845,42236299.52588434,1135605.6443686835
2025-07-02 00:00:00,9443253.917406159,10330116.70506243,36034941.3119451,42222719.33733519,1137378.2057069615
2025-07-02 03:00:00,9432299.393213999,10333493.96935295,36025035.4736657,42214150.88642912,1137241.2613044279
2025-07-02 06:00:00,9421344.869021839,10336871.23364347,36015394.60710574,42204242.04541422,1135926.6997585623
2025-07-02 09:00:00,9411921.566183621,10340248.49793399,36005564.54299822,42231972.64287412,1140174.685470493
2025-07-02 12:00:00,9400967.041991461,10343625.762224508,35995400.58203419,42227853.8051804,1139075.8026952753
2025-07-02 15:00:00,9390012.517799301,10344987.29349547,35984845.614951916,42211381.29783674,1138256.3241902422
2025-07-02 18:00:00,9379057.993607141,10347269.062205788,35974161.70031488,42195805.83831924,1138806.0203740618
2025-07-02 21:00:00,9374533.002334185,10350646.326496307,35964225.353099346,42183229.20677472,1140959.664596525
2025-07-03 00:00:00,9363572.33287947,10354023.669342576,35954803.988244206,42188090.784354635,1142728.1388550522
2025-07-03 03:00:00,9352611.663424756,10357401.012188846,35944157.348503865,42198848.82362208,1141896.04527493
2025-07-03 06:00:00,9341925.98850686,10360778.355035117,35932125.61432499,42216278.49528342,1140583.3166588156
2025-07-03 09:00:00,9347926.49618316,10364155.697881386,35922137.55913483,42244439.36248482,1144802.582332681
2025-07-03 12:00:00,9362465.826728446,10367533.040727656,35918326.10034444,42263197.63895209,1149021.8480065463
2025-07-03 15:00:00,9377005.157273732,10370910.383573925,35912121.36950027,42261586.680535436,1150802.7943701642
2025-07-03 18:00:00,9366669.278815228,10374287.726420196,35905430.985339604,42266666.27189845,1155022.0600440293
2025-07-03 21:00:00,9360364.308485275,10377665.069266466,35897261.3735437,42262893.21928149,1159241.3257178946
2025-07-04 00:00:00,9350882.654656893,10381042.731902555,35890207.29996942,42265521.55397052,1163433.294170275
2025-07-04 03:00:00,9355222.00335653,10384420.394538643,35881652.29849294,42250931.92637793,1167625.2626226556
2025-07-04 06:00:00,9344256.262256658,10387798.057174731,35871962.98053336,42265069.11900753,1171817.231075036
2025-07-04 09:00:00,9352611.213110704,10391175.719810821,35862687.59491181,42292227.799313284,1176009.1995274166
2025-07-04 12:00:00,9356449.480579067,10394553.38244691,35853046.897548854,42319343.04652988,1180201.167979797
2025-07-04 15:00:00,9345483.739479195,10397931.045082998,35843402.949724495,42320055.20673804,1182419.4803568174
2025-07-04 18:00:00,9334517.998379324,10390657.866665117,35832683.37568574,42325873.21709969,1177011.4488091979
2025-07-04 21:00:00,9323552.257279452,10394035.529301206,35822708.73176949,42321540.92521998,1177753.651265207
2025-07-05 00:00:00,9338082.519654647,10388020.015595894,35814516.36141562,42309508.90124861,1178234.1335913723
2025-07-05 03:00:00,9327112.782029841,10391398.237504257,35806915.05805555,42315989.11884268,1177233.1380717212
2025-07-05 06:00:00,9341643.044405038,10394776.45941262,35799915.46621669,42323548.78948483,1181399.231424442
2025-07-05 09:00:00,9356173.306780232,10398154.681320982,35790428.00851642,42330335.90073588,1185517.6585779495
2025-07-05 12:00:00,9352080.701043546,10401532.903229343,35782835.198199935,42357443.40415425,1189189.3719923596
2025-07-05 15:00:00,9347638.778667742,10404911.125137705,35775086.254479975,42385519.880418204,1192426.1609824556
2025-07-05 18:00:00,9336669.041042937,10408289.347046068,35770441.391737744,42389142.58758023,1190535.057993438
2025-07-05 21:00:00,9325699.303418133,10411667.56895443,35764175.414957,42389879.86766727,1191483.2500601315
2025-07-06 00:00:00,9314726.645572871,10415046.587943444,35757421.698742494,42387307.40049853,1193946.350593647
2025-07-06 03:00:00,9315512.890826473,10418425.60693246,35751511.44315075,42373984.98700662,1195386.3972682008
2025-07-06 06:00:00,9316210.249850797,10421804.625921475,35743807.95156512,42402160.144549705,1199528.0315711068
2025-07-06 09:00:00,9314864.145489255,10425183.64491049,35735237.344491825,42430335.3020928,1203669.6658740127
2025-07-06 12:00:00,9329391.487643993,10428562.663899506,35726793.07843881,42443241.51766961,1207811.3001769187
2025-07-06 15:00:00,9318418.829798732,10431941.682888519,35719094.016421735,42432662.34478508,1207415.35537076
2025-07-06 18:00:00,9307446.17195347,10435320.701877534,35713013.898006186,42416963.863081194,1208220.2515053824
2025-07-06 21:00:00,9299095.258575158,10438699.72086655,35704760.87698254,42402146.98902547,1211315.7781995232
2025-07-07 00:00:00,9288120.757679237,10424417.971238399,35696681.286319524,42410851.40648124,1215434.3584400634
2025-07-07 03:00:00,9278576.116905255,10427798.023509309,35687887.25637798,42397258.401264586,1217323.042127569
2025-07-07 06:00:00,9267601.616009336,10431178.075780218,35678119.43879896,42381999.83737265,1218971.6573195467
2025-07-07 09:00:00,9256627.115113415,10434558.128051126,35669487.570871815,42374135.55123672,1221874.2660822158
2025-07-07 12:00:00,9254676.977457978,10437938.180322036,35661798.61834537,42359087.1023026,1224711.281208265
2025-07-07 15:00:00,9243702.476562059,10441047.215175375,35654957.05118797,42341588.24384605,1226773.6380518035
2025-07-07 18:00:00,9232727.975666137,10444427.267446285,35647811.97006217,42328696.911308244,1221292.2182923437
2025-07-07 21:00:00,9244795.90937437,10426807.319717195,35639880.63265223,42313656.819715865,1225209.5225142334
2025-07-08 00:00:00,9233820.643143723,10430188.639920993,35632035.23066271,42306815.71635897,1229306.4380235365
2025-07-08 03:00:00,9225250.436090775,10433569.96012479,35623283.479226924,42292284.70278333,1231444.2019033758
2025-07-08 06:00:00,9214275.169860128,10436951.280328589,35614003.69019004,42279640.469627835,1232076.1895200901
2025-07-08 09:00:00,9203299.903629482,10433201.83698917,35604745.86829495,42286118.7489984,1235307.75680043
2025-07-08 12:00:00,9192324.637398837,10436583.157192968,35595968.2623933,42288823.871615395,1239404.672309733
2025-07-08 15:00:00,9181349.37116819,10439964.477396766,35586533.50792136,42280462.21009585,1241017.1884082456
2025-07-08 18:00:00,9170374.104937544,10422345.797600564,35576121.19762654,42282459.805161074,1244938.4417721406
2025-07-08 21:00:00,9162115.862628642,10425727.117804363,35565838.10716461,42267633.37013626,1249035.357281444
2025-07-09 00:00:00,9175383.344217405,10408109.9390892,35555981.17791695,42254220.60639043,1253111.977542479
2025-07-09 03:00:00,9185085.228893206,10390492.760374036,35546657.519577466,42240031.56767976,1253946.7419371759
2025-07-09 06:00:00,9174110.27527055,10393875.581658872,35537959.94688542,42226603.390250735,1254069.402426056
2025-07-09 09:00:00,9163135.321647896,10397258.40294371,35530203.44586476,42225578.88465105,1253554.153076043
2025-07-09 12:00:00,9158141.893227689,10400641.224228546,35522944.4990982,42220075.270540334,1252294.1698000268
2025-07-09 15:00:00,9147166.939605033,10404024.045513382,35516036.78490265,42203700.05937119,1250102.0363593893
2025-07-09 18:00:00,9136191.985982379,10388007.688926913,35508431.85563534,42209429.89823728,1244578.6566204247
2025-07-09 21:00:00,9125217.032359725,10370390.510211749,35502102.81250582,42216591.59376301,1246117.799197016
2025-07-10 00:00:00,9114243.469195146,10359946.50836659,35496834.67002759,42225295.68239015,1240575.4700565864
2025-07-10 03:00:00,9103269.90603057,10363331.062416239,35491657.95677728,42211524.33698334,1238586.1554920143
2025-07-10 06:00:00,9092296.34286599,10366715.616465887,35486141.014863476,42202547.272045135,1237247.9067258458
2025-07-10 09:00:00,9081322.779701412,10370100.170515534,35478807.633075304,42205054.24227411,1236171.2150174398
2025-07-10 12:00:00,9070349.216536833,10373484.724565182,35470839.129785255,42207933.194568045,1235128.5469330566
2025-07-10 15:00:00,9059375.653372256,10376869.27861483,35463840.40966362,42195753.099084765,1233927.9840959106
2025-07-10 18:00:00,9048402.090207677,10360352.752982456,35456746.6704416,42201931.07092331,1233877.4039744409
2025-07-10 21:00:00,9037428.527043099,10348424.373997739,35450735.12828432,42209658.659400485,1236609.3255681968
2025-07-11 00:00:00,9026457.43177466,10351810.891061679,35444869.25284228,42204279.01437126,1240649.365850903
2025-07-11 03:00:00,9040986.33650622,10336115.136732338,35438541.303724825,42190873.77125847,1242905.52970141
2025-07-11 06:00:00,9043520.101162588,10339501.653796278,35431271.89705615,42175306.050943084,1245021.9588098237
2025-07-11 09:00:00,9033436.840088192,10342888.17086022,35423984.73954815,42191478.69589648,1247888.483870549
2025-07-11 12:00:00,9034438.114248047,10346274.68792416,35416609.970236205,42219709.30632163,1251928.5241532554
2025-07-11 15:00:00,9029059.910919858,10349661.2049881,35407141.33202753,42214450.31373559,1253936.1181654104
2025-07-11 18:00:00,9018088.815651419,10353047.722052041,35396863.2837068,42205867.544908226,1257279.951641457
2025-07-11 21:00:00,9020363.041135134,10356434.239115981,35387004.52774927,42191871.01196232,1261319.9919241634
2025-07-12 00:00:00,9027303.874637835,10359822.948031649,35377974.56690549,42179739.910468705,1265343.6904431514
2025-07-12 03:00:00,9030746.348779464,10363211.656947317,35368935.168931656,42175965.913999274,1268594.027769738
2025-07-12 06:00:00,9021911.00152169,10366600.365862984,35359039.66831581,42194522.07320254,1270687.416074605
2025-07-12 09:00:00,9026160.959850736,10369989.074778652,35350174.33802728,42222768.49207784,1274711.114593593
2025-07-12 12:00:00,9040693.409185207,10373377.78369432,35342226.680478364,42237442.14129462,1278734.813112581
2025-07-12 15:00:00,9047743.193266649,10376766.492609985,35334904.296134904,42223860.69323007,1278769.1690264884
2025-07-12 18:00:00,9036775.64260112,10380155.201525653,35328158.396093145,42216180.71297168,1282469.775771749
2025-07-12 21:00:00,9038226.226023762,10383543.91044132,35320767.16554136,42202846.666362084,1286493.474290737
2025-07-13 00:00:00,9027263.29561757,10386935.038649036,35312538.33190356,42203466.81553294,1290502.0872470015
2025-07-13 03:00:00,9027985.733589282,10390326.16685675,35304705.29305232,42192502.33484308,1292674.143418366
2025-07-13 06:00:00,9028674.81572026,10393717.295064466,35296040.45971212,42189888.25425576,1293978.5879111637
2025-07-13 09:00:00,9031564.137792042,10397108.423272181,35287211.73173031,42218152.044360906,1297987.2008674282
2025-07-13 12:00:00,9046101.20738585,10400499.551479895,35278522.86247506,42232878.22939417,1301995.8138236927
2025-07-13 15:00:00,9049322.955378052,10403890.67968761,35269569.141790666,42218559.26510257,1300700.4611705611
2025-07-13 18:00:00,9040655.134862924,10407281.807895325,35262261.12119591,42203604.203693725,1301434.232551591
2025-07-13 21:00:00,9037265.765324125,10410672.93610304,35254427.69832106,42190004.47833604,1305442.8455078555
2025-07-14 00:00:00,9051808.529464617,10399196.122603033,35246455.735222235,42178205.175667554,1309437.5942671522
2025-07-14 03:00:00,9048281.840761002,10402589.896154143,35237709.064600125,42165799.53984512,1310287.6968812854
2025-07-14 06:00:00,9037324.604901494,10405983.669705251,35227391.08275258,42156460.760902956,1308656.9775092378
2025-07-14 09:00:00,9045431.623162672,10409377.443256361,35217662.32574942,42142403.04812841,1307240.3550874973
2025-07-14 12:00:00,9059974.387303164,10406280.505582735,35209214.5374691,42126195.763848215,1306847.1927756884
2025-07-14 15:00:00,9049441.64388299,10409674.279133845,35201210.5494232,42109762.058916554,1305494.8508586446
2025-07-14 18:00:00,9038484.408023482,10413068.052684953,35192617.88218518,42094008.109421715,1304820.7879976577
2025-07-14 21:00:00,9027527.172163974,10416461.826236064,35185801.760126635,42081251.76882612,1308415.8786101844
2025-07-15 00:00:00,9018756.050000591,10419858.469794786,35180546.544436894,42068862.937092856,1310648.3130018224
2025-07-15 03:00:00,9007805.581287697,10423255.113353508,35173322.36923623,42057771.73266254,1309114.7270989781
2025-07-15 06:00:00,8997701.085006632,10426651.756912228,35167012.36519852,42043236.82200863,1306842.79815271
2025-07-15 09:00:00,8991718.082106294,10430048.40047095,35159702.54089261,42027489.069949314,1304622.4339561858
2025-07-15 12:00:00,8980994.25799631,10433445.044029672,35151354.16496653,42055652.676311046,1308544.1924288045
2025-07-15 15:00:00,8970043.789283413,10435788.993418822,35144262.815664686,42039390.49313501,1306546.6322652306
2025-07-15 18:00:00,8959093.32057052,10435165.471053349,35138188.30906447,42023543.02872873,1307104.3125631467
2025-07-15 21:00:00,8949256.222309424,10438562.11461207,35131628.50430543,42009385.48524166,1311086.381797144
2025-07-16 00:00:00,8942988.530531999,10441961.851451525,35124265.02165603,41996714.671810314,1315056.9179733554
2025-07-16 03:00:00,8936222.663950415,10445361.58829098,35117123.70215105,41983447.26551841,1316480.0169885699
2025-07-16 06:00:00,8928220.692136265,10448761.325130433,35109021.2642277,41968045.31682249,1316755.2113009717
2025-07-16 09:00:00,8928860.988792041,10452161.061969887,35100364.87578816,41951823.49749838,1318184.7924385963
2025-07-16 12:00:00,8917918.357820438,10455560.798809342,35092998.08842158,41950572.93277479,1320733.4775390953
2025-07-16 15:00:00,8906975.726848833,10458960.535648795,35087633.95286519,41937059.06850183,1322057.987532734
2025-07-16 18:00:00,8896033.09587723,10462360.27248825,35082307.10114712,41923412.955316246,1325894.445642744
2025-07-16 21:00:00,8896941.499058027,10465760.009327704,35076183.87492279,41910354.98265794,1329864.9818189554
2025-07-17 00:00:00,8886007.7740999,10469163.061320594,35069112.77278238,41912748.24588407,1333825.0920222194
2025-07-17 03:00:00,8875074.049141772,10472566.113313485,35062327.008319415,41908026.54654342,1336420.9764373393
2025-07-17 06:00:00,8864140.324183645,10475969.165306374,35054393.723735645,41910580.49948395,1330781.0866406034
2025-07-17 09:00:00,8853206.599225515,10479372.217299266,35046153.6413263,41925113.594915755,1330874.767156004
2025-07-17 12:00:00,8867772.874267388,10476697.153975999,35037802.54744712,41920163.63416065,1329882.369018181
2025-07-17 15:00:00,8856839.14930926,10480100.20596889,35029093.2608017,41910157.422931276,1327388.6535955789
2025-07-17 18:00:00,8870306.408424094,10462503.25796178,35020524.31320307,41894480.34322089,1321748.763798843
2025-07-17 21:00:00,8859372.683465967,10465906.309954671,35014964.66452304,41884758.81103657,1325025.5183439867
2025-07-18 00:00:00,8873948.930154458,10450344.236172197,35010509.56718603,41872170.467839584,1328109.461205613
2025-07-18 03:00:00,8867447.05806746,10453750.823776586,35005312.30079274,41859105.25201979,1327418.4702905726
2025-07-18 06:00:00,8856523.30475595,10457157.411380973,34997579.19536696,41852576.2646653,1325008.2689283679
2025-07-18 09:00:00,8861415.66692126,10460563.99898536,34988258.1797621,41847350.43703651,1322936.1098141503
2025-07-18 12:00:00,8850491.91360975,10463970.586589746,34978510.964828566,41853405.76714345,1321284.6630741635
2025-07-18 15:00:00,8860708.077871626,10446377.174194133,34968644.74697222,41837662.33551095,1318787.321793324
2025-07-18 18:00:00,8849784.324560115,10449783.761798522,34958668.7768591,41823769.82863397,1317562.9946504694
2025-07-18 21:00:00,8838860.571248606,10453190.349402908,34948850.62385306,41814708.98159923,1320654.526995272
2025-07-19 00:00:00,8833560.382172436,10456600.691643493,34939952.15758576,41802474.31601275,1324596.9449411
2025-07-19 03:00:00,8822647.66318587,10460011.033884078,34930356.32603572,41794930.33850357,1327422.971543186
2025-07-19 06:00:00,8837234.944199307,10463421.376124663,34919946.39685337,41807130.66041126,1331365.3894890142
2025-07-19 09:00:00,8851822.225212742,10466831.71836525,34909303.53603122,41819274.18256985,1335307.8074348422
2025-07-19 12:00:00,8866409.506226178,10470242.060605835,34899154.3912822,41829333.00475344,1339250.2253806703
2025-07-19 15:00:00,8855496.787239613,10473652.40284642,34889075.6136748,41819387.88747943,1337328.585028392
2025-07-19 18:00:00,8844584.068253048,10474509.67903121,34879564.81456434,41804690.805939704,1336101.1614734025
2025-07-19 21:00:00,8833671.349266484,10476906.259850478,34870125.46190303,41791250.98961119,1337642.3929065035
2025-07-20 00:00:00,8822770.724013483,10480320.574295802,34861514.575214624,41779806.219441906,1339819.9207872595
2025-07-20 03:00:00,8811870.098760484,10463193.294063931,34853153.396241315,41791091.94844078,1341616.5194079108
2025-07-20 06:00:00,8826469.473507483,10466607.608509257,34844213.57039177,41802526.89800987,1345551.5891268153
2025-07-20 09:00:00,8827384.64111646,10470021.922954582,34834711.43326008,41830955.55423089,1349486.6588457199
2025-07-20 12:00:00,8841984.01586346,10473436.237399908,34824941.99315361,41845445.2614167,1353421.7285646247
2025-07-20 15:00:00,8837613.11561175,10476850.551845232,34816105.58099735,41832756.62853028,1352873.3970722903
2025-07-20 18:00:00,8826712.490358751,10476477.22646502,34809026.52930277,41818824.36455358,1354412.2650173535
2025-07-20 21:00:00,8815811.86510575,10479891.540910345,34803433.7219307,41812555.68122461,1358347.334736258
2025-07-21 00:00:00,8804924.389411299,10483310.04364628,34799494.267779015,41810121.4112914,1362275.9999514678
2025-07-21 03:00:00,8794036.913716847,10486728.546382213,34795704.02065816,41800112.42781953,1363377.5360103394
2025-07-21 06:00:00,8783253.682894882,10490147.049118146,34791384.5302488,41787021.58181058,1361932.4901968762
2025-07-21 09:00:00,8776850.67119102,10493565.551854081,34787594.57555897,41772728.821084,1360527.7523212354
2025-07-21 12:00:00,8765963.195496568,10496984.054590015,34782307.34263441,41760747.838014886,1358980.635102637
2025-07-21 15:00:00,8755075.719802117,10498153.18884078,34777056.32964213,41747171.20799356,1356934.7481523827
2025-07-21 18:00:00,8744188.244107665,10500000.0,34771313.474768,41733681.33091082,1355856.6547159893
2025-07-21 21:00:00,8733300.768413214,10484504.893745504,34768106.98035237,41743021.437360786,1356510.2547982028
2025-07-22 00:00:00,8746646.851581732,10466927.79934538,34765941.87293881,41731924.38185297,1357687.918422014
2025-07-22 03:00:00,8738453.744011443,10470350.704945257,34762398.85629348,41719422.56270649,1356526.1490865932
2025-07-22 06:00:00,8727580.469804026,10473773.610545134,34756633.74471627,41706957.699062176,1353943.6402097673
2025-07-22 09:00:00,8742207.19559661,10477196.516145011,34748945.95029986,41714645.80543886,1357177.494497514
2025-07-22 12:00:00,8756833.921389194,10480619.421744889,34739414.90701601,41723332.75684249,1360396.9292193174
2025-07-22 15:00:00,8771460.647181777,10467766.598157287,34729743.59941822,41708080.670926556,1357596.131548054
2025-07-22 18:00:00,8767973.444068654,10471189.503757164,34721149.62912608,41693635.95543049,1355315.5957253342
2025-07-22 21:00:00,8782600.169861237,10460387.477411225,34714346.246708035,41680680.9171389,1355068.4171039767
2025-07-23 00:00:00,8775450.87138454,10463814.998902965,34707422.49723806,41675239.118610114,1355936.5687097202
2025-07-23 03:00:00,8767139.483106656,10467242.520394703,34698909.626736894,41663461.77086057,1355079.6557964298
2025-07-23 06:00:00,8756281.458106555,10470670.041886443,34689472.8552765,41649658.81564387,1352549.8796949799
2025-07-23 09:00:00,8767836.694841705,10474097.563378181,34678970.46510459,41657466.948308565,1355805.844185175
2025-07-23 12:00:00,8782478.669841604,10456525.084869921,34668726.95894004,41681272.3108925,1359724.3679867305
2025-07-23 15:00:00,8771620.644841501,10456320.354100823,34659009.60407558,41666150.09690548,1356784.5747435633
2025-07-23 18:00:00,8760762.6198414,10458902.657198416,34649628.57186174,41651231.32532011,1351103.098545119
2025-07-23 21:00:00,8770737.134466566,10441330.178690154,34640717.50673845,41637752.12927381,1350655.1788228457
2025-07-24 00:00:00,8759895.40187539,10444762.527520679,34631539.77945111,41627609.65278856,1350595.9016577562
2025-07-24 03:00:00,8770890.440504568,10427194.876351202,34622416.44107427,41615079.67669094,1348818.3407159504
2025-07-24 06:00:00,8760048.707913391,10409627.225181727,34613020.587647244,41621467.68700465,1345528.8744413448
2025-07-24 09:00:00,8749206.975322215,10413059.57401225,34604231.76128783,41625929.34328058,1339843.5807000687
2025-07-24 12:00:00,8763865.242731038,10405786.042586382,34595590.82083259,41612151.84174581,1338038.1613569835
2025-07-24 15:00:00,8773042.027951626,10388218.391416905,34589036.97373796,41596728.087564856,1335587.9671398832
2025-07-24 18:00:00,8762200.29536045,10371473.09284902,34585459.80621185,41603451.232231505,1329902.6733986072
2025-07-24 21:00:00,8774340.869140493,10353905.441679543,34580773.82560186,41590665.32425707,1331028.188070305
2025-07-25 00:00:00,8763516.46733206,10338922.163091198,34576747.81409155,41601384.21589977,1334737.1968882752
2025-07-25 03:00:00,8754695.51640461,10342359.549088445,34569913.3550573,41589986.693674065,1335609.2327135939
2025-07-25 06:00:00,8766590.331917284,10324796.93508569,34561775.4103644,41576362.421605036,1333624.1432575013
2025-07-25 09:00:00,8755765.930108849,10328234.321082937,34553789.463611476,41581030.987201266,1327935.8147818742
2025-07-25 12:00:00,8744941.528300416,10331671.707080184,34544823.84624283,41587625.751604736,1329442.4119814208
2025-07-25 15:00:00,8735852.280288668,10335109.093077429,34536714.4434189,41581727.127138704,1329008.9408891154
2025-07-25 18:00:00,8725836.7967678,10338546.479074676,34529058.45140644,41568895.63919891,1331030.053251326
2025-07-25 21:00:00,8723629.41251516,10341983.865071923,34522262.166676596,41556937.79786274,1334941.724775699
2025-07-26 00:00:00,8725129.39878017,10345426.496404724,34514190.759003475,41545778.092565335,1338851.1059660257
2025-07-26 03:00:00,8722557.51235023,10348869.127737526,34506418.35104173,41535142.873807356,1342760.4871563527
2025-07-26 06:00:00,8737251.474562872,10340154.462979978,34499895.881181024,41522841.299498945,1346199.1738215846
2025-07-26 09:00:00,8748812.084367635,10343597.09431278,34493883.08112689,41517176.185866155,1350108.5550119113
2025-07-26 12:00:00,8738006.046580277,10347039.725645583,34487584.60910564,41536817.493130155,1347617.336708755
2025-07-26 15:00:00,8732348.93233072,10350482.356978385,34480088.248189464,41527605.67700025,1346881.3632118641
2025-07-26 18:00:00,8721542.89454336,10353924.988311186,34470489.03955619,41518031.227647446,1345392.3262302515
2025-07-26 21:00:00,8736236.856756004,10338359.246265305,34460985.40344441,41506550.95730464,1345017.3206107328
2025-07-27 00:00:00,8732823.535443375,10341807.329401396,34451988.15346703,41496436.08312582,1345697.7305645947
2025-07-27 03:00:00,8729826.032300042,10345255.41253749,34442814.1230663,41486515.65435148,1345928.8155948909
2025-07-27 06:00:00,8735502.856427385,10348703.49567358,34432885.32568982,41475485.44583514,1345158.9477627403
2025-07-27 09:00:00,8750216.21045778,10352151.578809671,34422626.429277845,41492595.399427526,1349066.7456181808
2025-07-27 12:00:00,8753492.416526312,10355599.661945762,34413159.21353823,41521262.764334366,1352974.5434736214
2025-07-27 15:00:00,8760860.261862045,10359047.745081853,34402670.58630247,41508507.53104485,1347282.341329062
2025-07-27 18:00:00,8750073.61589244,10343920.730903314,34392132.64021549,41516898.7460633,1347714.119880733
2025-07-27 21:00:00,8764786.969922835,10328973.72094166,34381941.97717201,41504984.39825522,1350915.8981910476
2025-07-28 00:00:00,8754020.737821447,10332427.460604042,34372600.96205752,41501899.35277937,1354822.7834216885
2025-07-28 03:00:00,8768754.505720058,10317481.60083893,34363224.90925141,41490760.10027996,1354632.9157528349
2025-07-28 06:00:00,8757988.273618668,10320935.34050131,34352754.074520715,41500517.51093848,1352465.6324436367
2025-07-28 09:00:00,8747222.04151728,10324389.08016369,34342230.4944259,41518104.005263865,1352292.9195292168
2025-07-28 12:00:00,8736455.80941589,10327842.81982607,34332280.992197394,41534230.05734122,1352063.9494021153
2025-07-28 15:00:00,8725689.577314502,10331296.559488451,34322853.49091373,41544543.8332546,1349952.8848586383
2025-07-28 18:00:00,8723016.947713654,10334750.299150832,34313464.34897159,41531174.12759588,1349782.7658887943
2025-07-28 21:00:00,8737750.715612264,10327227.58572779,34305197.511887014,41519463.03668369,1352018.6731753347
2025-07-29 00:00:00,8727005.913380485,10330687.184849678,34297489.54178318,41530344.01873914,1354353.5606666037
2025-07-29 03:00:00,8741304.206027644,10334146.783971565,34289976.75932588,41521113.5399719,1354853.562156606
2025-07-29 06:00:00,8756059.403795863,10337606.383093452,34282608.896774314,41522273.72735414,1354077.741585029
2025-07-29 09:00:00,8770814.601564083,10341065.98221534,34282223.89783223,41544183.680661716,1357984.3498107553
2025-07-29 12:00:00,8785569.799332304,10344525.581337227,34282220.31349951,41568387.38689275,1361890.9580364819
2025-07-29 15:00:00,8776091.046547929,10347985.180459114,34282617.369469,41586806.96721508,1363150.559675317
2025-07-29 18:00:00,8765346.24431615,10351444.779581001,34284111.901631124,41588487.44299489,1367057.1679010435
2025-07-29 21:00:00,8780101.44208437,10353401.008498553,34282458.40610614,41576034.53545412,1366169.5368778303
2025-07-30 00:00:00,8787666.63397826,10356866.668177119,34281251.101809815,41565003.245372094,1370076.4698967785
2025-07-30 03:00:00,8776944.27126735,10350716.483290853,34278316.644489825,41574730.65933706,1371324.4843279505
2025-07-30 06:00:00,8791721.90855644,10348445.424505558,34275133.752427876,41559674.89770206,1368663.751909709
2025-07-30 09:00:00,8792900.613734724,10351911.084184123,34270602.62028992,41587481.47997853,1371576.8855576531
2025-07-30 12:00:00,8791379.222213224,10355376.743862689,34263679.78705251,41615467.47859453,1374159.1629157437
2025-07-30 15:00:00,8806156.859502314,10341372.200749395,34254031.441563204,41599981.53675089,1370015.2701790417
2025-07-30 18:00:00,8817342.768614495,10323837.860427963,34244317.002171695,41584806.00644198,1367566.0178842572
2025-07-30 21:00:00,8806620.405903585,10327303.520106528,34234862.36944166,41576329.06178392,1368551.9291257877
